customer_id,prob,default
104661,0.86,1
104662,0.72,1
104663,0.76,1
104664,0.71,1
104665,0.89,1
104666,0.5,1
104667,0.51,1
104668,0.82,1
104669,0.7,1
104670,0.03,0
104671,0.92,1
104672,0.75,1
104673,0.52,1
104674,0.73,1
104675,0.59,1
104676,0.78,1
104677,0.57,1
104678,0.38,1
104679,0.57,1
104680,0.8,1
104681,0.96,1
104682,0.39,1
104683,0.35,1
104684,0.97,1
104685,0.95,1
104686,0.79,1
104687,0.25,0
104688,0.97,1
104689,0.35,1
104690,0.65,1
104691,0.45,1
104692,0.36,1
104693,0.74,1
104694,0.34,1
104695,0.74,1
104696,0.79,1
104697,0.39,1
104698,0.75,1
104699,0.91,1
104700,0.68,1
104701,0.94,1
104702,0.78,1
104703,0.86,1
104704,0.75,1
104705,0.61,1
104706,0.62,1
104707,0.61,1
104708,0.95,1
104709,0.87,1
104710,0.85,1
104711,0.58,1
104712,0.95,1
104713,0.28,1
104714,0.77,1
104715,0.66,1
104716,0.3,1
104717,0.92,1
104718,0.88,1
104719,0.74,1
104720,0.31,1
104721,0.68,1
104722,0.34,1
104723,0.95,1
104724,0.56,1
104725,0.35,1
104726,0.46,1
104727,0.53,1
104728,0.56,1
104729,0.44,1
104730,0.8,1
104731,0.91,1
104732,0.94,1
104733,0.66,1
104734,0.85,1
104735,0.99,1
104736,0.5,1
104737,0.58,1
104738,0.93,1
104739,0.37,1
104740,0.17,0
104741,0.49,1
104742,0.88,1
104743,1.0,1
104744,0.8,1
104745,0.4,1
104746,0.78,1
104747,0.56,1
104748,0.96,1
104749,0.34,1
104750,0.53,1
104751,0.74,1
104752,0.52,1
104753,0.21,0
104754,0.72,1
104755,0.7,1
104756,0.85,1
104757,0.77,1
104758,0.99,1
104759,0.35,1
104760,0.82,1
104761,0.7,1
104762,0.36,1
104763,0.75,1
104764,0.64,1
104765,0.61,1
104766,0.78,1
104767,0.37,1
104768,0.91,1
104769,0.74,1
104770,0.45,1
104771,0.41,1
104772,0.47,1
104773,0.58,1
104774,0.69,1
104775,0.88,1
104776,0.52,1
104777,0.43,1
104778,0.83,1
104779,0.8,1
104780,0.44,1
104781,0.38,1
104782,0.82,1
104783,0.55,1
104784,0.8,1
104785,0.47,1
104786,0.84,1
104787,0.85,1
104788,0.74,1
104789,0.71,1
104790,0.9,1
104791,0.65,1
104792,0.93,1
104793,0.77,1
104794,0.97,1
104795,0.98,1
104796,0.69,1
104797,0.16,0
104798,0.69,1
104799,0.52,1
104800,0.89,1
104801,0.48,1
104802,0.75,1
104803,0.84,1
104804,0.94,1
104805,0.8,1
104806,0.17,0
104807,0.56,1
104808,0.81,1
104809,0.61,1
104810,0.61,1
104811,0.88,1
104812,0.6,1
104813,0.41,1
104814,0.5,1
104815,0.61,1
104816,0.86,1
104817,0.57,1
104818,0.95,1
104819,0.19,0
104820,0.79,1
104821,0.79,1
104822,0.36,1
104823,0.72,1
104824,0.98,1
104825,0.89,1
104826,0.73,1
104827,0.59,1
104828,0.98,1
104829,0.9,1
104830,0.74,1
104831,0.52,1
104832,0.49,1
104833,0.9,1
104834,0.35,1
104835,0.54,1
104836,0.84,1
104837,0.91,1
104838,0.74,1
104839,0.19,0
104840,0.72,1
104841,0.39,1
104842,0.67,1
104843,0.43,1
104844,0.72,1
104845,0.62,1
104846,0.64,1
104847,0.62,1
104848,0.93,1
104849,0.26,1
104850,0.7,1
104851,0.73,1
104852,0.56,1
104853,0.74,1
104854,0.81,1
104855,0.47,1
104856,0.9,1
104857,0.67,1
104858,0.75,1
104859,0.79,1
104860,0.9,1
104861,0.5,1
104862,0.68,1
104863,0.42,1
104864,0.81,1
104865,0.88,1
104866,0.55,1
104867,0.67,1
104868,0.58,1
104869,0.89,1
104870,0.74,1
104871,0.78,1
104872,0.87,1
104873,0.75,1
104874,0.72,1
104875,0.98,1
104876,0.64,1
104877,0.83,1
104878,0.79,1
104879,1.0,1
104880,0.64,1
104881,0.99,1
104882,0.7,1
104883,0.53,1
104884,0.43,1
104885,0.78,1
104886,0.57,1
104887,0.54,1
104888,0.9,1
104889,0.23,0
104890,0.89,1
104891,0.82,1
104892,0.78,1
104893,0.47,1
104894,0.46,1
104895,0.38,1
104896,0.98,1
104897,0.68,1
104898,0.83,1
104899,0.74,1
104900,0.52,1
104901,0.95,1
104902,0.81,1
104903,0.9,1
104904,0.43,1
104905,0.2,0
104906,0.65,1
104907,0.4,1
104908,0.44,1
104909,0.88,1
104910,0.97,1
104911,0.59,1
104912,0.81,1
104913,0.89,1
104914,0.54,1
104915,0.89,1
104916,0.64,1
104917,0.25,0
104918,0.57,1
104919,0.66,1
104920,0.68,1
104921,0.45,1
104922,0.86,1
104923,0.83,1
104924,0.85,1
104925,0.36,1
104926,0.72,1
104927,0.8,1
104928,0.24,0
104929,0.6,1
104930,0.48,1
104931,0.26,1
104932,0.5,1
104933,0.71,1
104934,0.37,1
104935,0.26,1
104936,0.91,1
104937,0.44,1
104938,0.99,1
104939,0.71,1
104940,0.48,1
104941,0.88,1
104942,0.9,1
104943,0.55,1
104944,0.42,1
104945,0.51,1
104946,0.34,1
104947,0.61,1
104948,0.83,1
104949,0.97,1
104950,0.65,1
104951,0.4,1
104952,0.73,1
104953,0.25,0
104954,0.64,1
104955,0.83,1
104956,0.75,1
104957,0.66,1
104958,0.75,1
104959,0.98,1
104960,0.48,1
104961,0.67,1
104962,0.24,0
104963,0.84,1
104964,0.54,1
104965,0.64,1
104966,0.21,0
104967,0.91,1
104968,0.84,1
104969,0.34,1
104970,0.26,1
104971,0.6,1
104972,0.78,1
104973,0.88,1
104974,0.36,1
104975,0.99,1
104976,0.9,1
104977,0.71,1
104978,0.9,1
104979,0.35,1
104980,0.19,0
104981,0.58,1
104982,0.67,1
104983,0.54,1
104984,0.67,1
104985,0.57,1
104986,0.53,1
104987,0.8,1
104988,0.75,1
104989,0.96,1
104990,0.55,1
104991,0.68,1
104992,0.93,1
104993,0.74,1
104994,0.72,1
104995,0.75,1
104996,0.92,1
104997,0.21,0
104998,0.12,0
104999,0.82,1
105000,0.83,1
105001,0.47,1
105002,0.42,1
105003,0.65,1
105004,0.55,1
105005,0.88,1
105006,0.64,1
105007,0.86,1
105008,0.83,1
105009,0.5,1
105010,0.32,1
105011,0.59,1
105012,0.62,1
105013,0.74,1
105014,0.45,1
105015,0.59,1
105016,0.55,1
105017,0.82,1
105018,0.65,1
105019,0.42,1
105020,0.95,1
105021,0.89,1
105022,0.99,1
105023,0.57,1
105024,0.7,1
105025,0.81,1
105026,0.42,1
105027,0.78,1
105028,0.56,1
105029,0.1,0
105030,0.99,1
105031,0.11,0
105032,0.68,1
105033,0.81,1
105034,0.56,1
105035,0.7,1
105036,0.62,1
105037,0.69,1
105038,0.39,1
105039,0.51,1
105040,0.67,1
105041,0.81,1
105042,0.76,1
105043,0.47,1
105044,0.91,1
105045,0.61,1
105046,0.6,1
105047,0.82,1
105048,0.58,1
105049,0.92,1
105050,0.34,1
105051,0.68,1
105052,0.67,1
105053,0.8,1
105054,0.38,1
105055,0.86,1
105056,0.55,1
105057,0.6,1
105058,0.49,1
105059,0.74,1
105060,0.57,1
105061,0.37,1
105062,0.38,1
105063,0.76,1
105064,0.94,1
105065,0.56,1
105066,0.23,0
105067,0.17,0
105068,0.88,1
105069,0.98,1
105070,0.63,1
105071,0.81,1
105072,0.53,1
105073,0.85,1
105074,0.74,1
105075,0.89,1
105076,0.84,1
105077,0.98,1
105078,0.85,1
105079,0.39,1
105080,0.69,1
105081,0.6,1
105082,0.8,1
105083,0.45,1
105084,0.7,1
105085,0.8,1
105086,0.92,1
105087,0.88,1
105088,0.88,1
105089,0.43,1
105090,0.83,1
105091,0.37,1
105092,0.61,1
105093,0.73,1
105094,0.3,1
105095,0.81,1
105096,0.89,1
105097,0.3,1
105098,0.64,1
105099,0.72,1
105100,0.88,1
105101,0.49,1
105102,0.46,1
105103,0.83,1
105104,0.72,1
105105,0.46,1
105106,0.86,1
105107,0.83,1
105108,0.61,1
105109,0.73,1
105110,0.71,1
105111,0.83,1
105112,0.73,1
105113,0.12,0
105114,0.9,1
105115,0.87,1
105116,0.72,1
105117,0.56,1
105118,0.68,1
105119,0.24,0
105120,0.54,1
105121,0.79,1
105122,0.94,1
105123,0.65,1
105124,0.8,1
105125,0.81,1
105126,0.5,1
105127,0.54,1
105128,0.31,1
105129,0.8,1
105130,0.87,1
105131,0.8,1
105132,0.71,1
105133,0.69,1
105134,0.89,1
105135,0.5,1
105136,0.38,1
105137,0.8,1
105138,0.38,1
105139,0.41,1
105140,0.6,1
105141,0.51,1
105142,0.79,1
105143,0.48,1
105144,0.76,1
105145,0.28,1
105146,0.36,1
105147,0.64,1
105148,0.79,1
105149,0.54,1
105150,0.35,1
105151,0.95,1
105152,0.27,1
105153,0.56,1
105154,0.53,1
105155,0.99,1
105156,0.91,1
105157,0.42,1
105158,0.62,1
105159,0.59,1
105160,0.15,0
105161,0.53,1
105162,0.79,1
105163,0.39,1
105164,0.82,1
105165,0.84,1
105166,0.61,1
105167,0.76,1
105168,0.43,1
105169,0.8,1
105170,0.83,1
105171,0.93,1
105172,0.87,1
105173,0.71,1
105174,0.94,1
105175,0.64,1
105176,0.79,1
105177,0.69,1
105178,0.97,1
105179,0.68,1
105180,0.65,1
105181,0.92,1
105182,0.53,1
105183,0.32,1
105184,0.87,1
105185,0.71,1
105186,0.59,1
105187,0.95,1
105188,1.0,1
105189,0.84,1
105190,0.51,1
105191,0.6,1
105192,0.92,1
105193,0.9,1
105194,0.45,1
105195,0.61,1
105196,0.45,1
105197,0.46,1
105198,0.89,1
105199,0.65,1
105200,0.64,1
105201,0.72,1
105202,0.63,1
105203,0.5,1
105204,0.36,1
105205,0.75,1
105206,0.71,1
105207,0.52,1
105208,0.51,1
105209,0.74,1
105210,0.41,1
105211,0.74,1
105212,0.44,1
105213,0.88,1
105214,0.9,1
105215,0.8,1
105216,0.55,1
105217,0.51,1
105218,0.86,1
105219,0.9,1
105220,0.61,1
105221,0.85,1
105222,0.44,1
105223,0.12,0
105224,0.64,1
105225,0.79,1
105226,0.4,1
105227,0.8,1
105228,0.71,1
105229,0.43,1
105230,0.74,1
105231,0.32,1
105232,0.53,1
105233,0.88,1
105234,0.36,1
105235,0.9,1
105236,0.85,1
105237,0.37,1
105238,0.57,1
105239,0.29,1
105240,0.81,1
105241,0.28,1
105242,0.73,1
105243,0.29,1
105244,0.59,1
105245,0.9,1
105246,0.75,1
105247,0.4,1
105248,0.86,1
105249,0.82,1
105250,0.93,1
105251,0.26,1
105252,0.85,1
105253,0.72,1
105254,0.8,1
105255,0.73,1
105256,0.89,1
105257,0.71,1
105258,0.61,1
105259,0.77,1
105260,0.74,1
105261,0.65,1
105262,0.12,0
105263,0.67,1
105264,0.54,1
105265,0.69,1
105266,0.18,0
105267,0.95,1
105268,0.54,1
105269,0.88,1
105270,0.21,0
105271,0.74,1
105272,0.55,1
105273,0.61,1
105274,0.7,1
105275,0.67,1
105276,0.73,1
105277,0.73,1
105278,0.73,1
105279,0.7,1
105280,0.31,1
105281,0.67,1
105282,0.46,1
105283,0.82,1
105284,0.36,1
105285,0.93,1
105286,0.72,1
105287,0.59,1
105288,0.39,1
105289,0.73,1
105290,0.72,1
105291,0.89,1
105292,0.46,1
105293,0.58,1
105294,0.38,1
105295,0.21,0
105296,0.36,1
105297,0.63,1
105298,0.91,1
105299,0.98,1
105300,0.63,1
105301,0.97,1
105302,0.38,1
105303,0.61,1
105304,0.27,1
105305,0.94,1
105306,0.82,1
105307,0.58,1
105308,0.45,1
105309,0.8,1
105310,0.37,1
105311,0.89,1
105312,0.6,1
105313,0.62,1
105314,0.24,0
105315,0.48,1
105316,0.66,1
105317,0.44,1
105318,0.57,1
105319,0.31,1
105320,0.58,1
105321,0.55,1
105322,0.81,1
105323,0.64,1
105324,0.68,1
105325,0.91,1
105326,0.75,1
105327,0.96,1
105328,0.67,1
105329,0.92,1
105330,0.56,1
105331,0.95,1
105332,0.57,1
105333,0.97,1
105334,0.56,1
105335,0.68,1
105336,0.67,1
105337,0.49,1
105338,0.78,1
105339,0.76,1
105340,0.96,1
105341,0.95,1
105342,0.85,1
105343,0.71,1
105344,0.83,1
105345,0.83,1
105346,0.79,1
105347,0.84,1
105348,0.79,1
105349,0.79,1
105350,0.74,1
105351,0.78,1
105352,0.89,1
105353,0.73,1
105354,0.82,1
105355,0.35,1
105356,0.74,1
105357,0.85,1
105358,0.59,1
105359,0.74,1
105360,0.87,1
105361,0.7,1
105362,0.49,1
105363,0.8,1
105364,0.28,1
105365,0.32,1
105366,0.94,1
105367,0.3,1
105368,0.97,1
105369,0.57,1
105370,0.47,1
105371,0.35,1
105372,0.5,1
105373,0.79,1
105374,0.59,1
105375,0.75,1
105376,0.82,1
105377,0.85,1
105378,0.53,1
105379,0.47,1
105380,0.9,1
105381,0.23,0
105382,0.44,1
105383,0.97,1
105384,0.72,1
105385,0.88,1
105386,0.6,1
105387,0.97,1
105388,0.56,1
105389,0.74,1
105390,0.56,1
105391,0.32,1
105392,0.77,1
105393,1.0,1
105394,0.35,1
105395,0.97,1
105396,0.46,1
105397,0.84,1
105398,0.71,1
105399,0.58,1
105400,0.6,1
105401,0.57,1
105402,0.67,1
105403,0.51,1
105404,0.28,1
105405,0.84,1
105406,0.91,1
105407,0.91,1
105408,0.91,1
105409,0.69,1
105410,0.3,1
105411,0.39,1
105412,0.73,1
105413,0.41,1
105414,0.61,1
105415,0.24,0
105416,0.59,1
105417,0.88,1
105418,0.7,1
105419,0.33,1
105420,0.85,1
105421,0.41,1
105422,0.72,1
105423,0.43,1
105424,0.73,1
105425,0.57,1
105426,0.91,1
105427,0.89,1
105428,0.82,1
105429,0.79,1
105430,0.79,1
105431,0.31,1
105432,0.19,0
105433,0.85,1
105434,0.66,1
105435,0.18,0
105436,0.78,1
105437,0.85,1
105438,0.43,1
105439,0.72,1
105440,0.8,1
105441,0.79,1
105442,0.26,1
105443,0.93,1
105444,0.6,1
105445,0.82,1
105446,0.83,1
105447,0.88,1
105448,0.78,1
105449,0.92,1
105450,0.81,1
105451,0.74,1
105452,0.77,1
105453,0.5,1
105454,0.4,1
105455,0.93,1
105456,0.17,0
105457,0.7,1
105458,0.55,1
105459,0.7,1
105460,0.91,1
105461,0.71,1
105462,0.95,1
105463,0.81,1
105464,0.91,1
105465,0.58,1
105466,0.73,1
105467,0.98,1
105468,0.82,1
105469,0.78,1
105470,0.54,1
105471,0.53,1
105472,0.8,1
105473,0.37,1
105474,0.64,1
105475,0.97,1
105476,0.66,1
105477,0.91,1
105478,0.58,1
105479,0.34,1
105480,0.87,1
105481,0.37,1
105482,0.41,1
105483,0.62,1
105484,0.56,1
105485,0.53,1
105486,0.36,1
105487,0.81,1
105488,0.91,1
105489,0.74,1
105490,0.4,1
105491,0.35,1
105492,0.77,1
105493,0.88,1
105494,0.41,1
105495,0.79,1
105496,0.77,1
105497,0.41,1
105498,0.79,1
105499,0.86,1
105500,0.82,1
105501,0.73,1
105502,0.61,1
105503,0.68,1
105504,0.91,1
105505,0.71,1
105506,0.42,1
105507,0.78,1
105508,0.73,1
105509,0.9,1
105510,0.64,1
105511,0.82,1
105512,0.57,1
105513,0.51,1
105514,0.53,1
105515,0.95,1
105516,0.64,1
105517,0.66,1
105518,0.86,1
105519,0.49,1
105520,0.34,1
105521,0.6,1
105522,0.76,1
105523,0.81,1
105524,0.83,1
105525,0.83,1
105526,0.67,1
105527,0.64,1
105528,0.83,1
105529,0.56,1
105530,0.41,1
105531,0.92,1
105532,0.68,1
105533,0.61,1
105534,0.72,1
105535,0.4,1
105536,0.83,1
105537,0.94,1
105538,0.3,1
105539,0.61,1
105540,0.3,1
105541,0.3,1
105542,0.75,1
105543,0.29,1
105544,0.7,1
105545,0.83,1
105546,0.21,0
105547,0.83,1
105548,0.75,1
105549,0.28,1
105550,0.54,1
105551,0.39,1
105552,0.59,1
105553,0.31,1
105554,0.87,1
105555,0.54,1
105556,0.39,1
105557,0.45,1
105558,0.96,1
105559,0.92,1
105560,0.72,1
105561,0.74,1
105562,0.49,1
105563,0.74,1
105564,0.73,1
105565,0.37,1
105566,0.63,1
105567,1.0,1
105568,0.46,1
105569,0.64,1
105570,0.92,1
105571,0.29,1
105572,0.99,1
105573,0.99,1
105574,0.72,1
105575,0.34,1
105576,0.89,1
105577,0.5,1
105578,0.36,1
105579,0.67,1
105580,0.87,1
105581,0.96,1
105582,0.91,1
105583,0.94,1
105584,0.74,1
105585,0.4,1
105586,0.97,1
105587,0.88,1
105588,0.59,1
105589,0.61,1
105590,0.9,1
105591,0.29,1
105592,0.33,1
105593,0.51,1
105594,0.51,1
105595,0.71,1
105596,0.23,0
105597,0.9,1
105598,0.58,1
105599,0.52,1
105600,0.98,1
105601,0.9,1
105602,0.53,1
105603,0.8,1
105604,0.63,1
105605,0.72,1
105606,0.47,1
105607,0.75,1
105608,0.5,1
105609,0.85,1
105610,0.14,0
105611,0.6,1
105612,0.65,1
105613,0.92,1
105614,0.2,0
105615,0.55,1
105616,0.85,1
105617,0.79,1
105618,0.53,1
105619,0.74,1
105620,0.29,1
105621,0.6,1
105622,0.69,1
105623,0.68,1
105624,0.95,1
105625,0.52,1
105626,0.96,1
105627,0.65,1
105628,0.24,0
105629,0.24,0
105630,0.93,1
105631,0.91,1
105632,0.64,1
105633,0.99,1
105634,0.92,1
105635,0.42,1
105636,0.88,1
105637,0.9,1
105638,0.62,1
105639,0.42,1
105640,0.52,1
105641,0.88,1
105642,0.57,1
105643,0.3,1
105644,0.87,1
105645,0.35,1
105646,0.88,1
105647,0.21,0
105648,0.66,1
105649,0.74,1
105650,0.56,1
105651,0.84,1
105652,0.53,1
105653,0.46,1
105654,0.96,1
105655,0.64,1
105656,0.56,1
105657,0.63,1
105658,0.67,1
105659,0.65,1
105660,0.98,1
105661,0.94,1
105662,0.67,1
105663,0.6,1
105664,0.43,1
105665,0.87,1
105666,0.94,1
105667,0.34,1
105668,0.78,1
105669,0.28,1
105670,0.44,1
105671,0.78,1
105672,0.73,1
105673,0.17,0
105674,0.8,1
105675,0.74,1
105676,0.6,1
105677,0.64,1
105678,0.32,1
105679,0.19,0
105680,0.36,1
105681,0.69,1
105682,0.41,1
105683,0.83,1
105684,0.73,1
105685,0.79,1
105686,0.99,1
105687,0.55,1
105688,0.36,1
105689,0.78,1
105690,0.38,1
105691,0.49,1
105692,0.62,1
105693,0.53,1
105694,0.55,1
105695,0.87,1
105696,0.86,1
105697,0.73,1
105698,0.67,1
105699,0.77,1
105700,0.64,1
105701,0.95,1
105702,0.86,1
105703,0.58,1
105704,0.47,1
105705,0.7,1
105706,0.77,1
105707,0.69,1
105708,0.36,1
105709,0.3,1
105710,1.0,1
105711,0.27,1
105712,0.56,1
105713,0.81,1
105714,0.77,1
105715,0.78,1
105716,0.18,0
105717,0.61,1
105718,0.62,1
105719,0.57,1
105720,0.51,1
105721,0.36,1
105722,0.58,1
105723,0.82,1
105724,0.9,1
105725,0.91,1
105726,0.84,1
105727,0.6,1
105728,0.92,1
105729,0.51,1
105730,0.71,1
105731,0.89,1
105732,0.48,1
105733,0.27,1
105734,0.58,1
105735,0.47,1
105736,0.48,1
105737,0.69,1
105738,0.96,1
105739,0.96,1
105740,0.54,1
105741,0.23,0
105742,0.86,1
105743,0.8,1
105744,0.68,1
105745,0.53,1
105746,0.4,1
105747,0.89,1
105748,0.56,1
105749,0.63,1
105750,0.47,1
105751,0.56,1
105752,0.4,1
105753,0.86,1
105754,0.58,1
105755,0.41,1
105756,0.17,0
105757,0.5,1
105758,0.84,1
105759,0.98,1
105760,0.67,1
105761,0.5,1
105762,0.85,1
105763,0.24,0
105764,0.52,1
105765,0.84,1
105766,0.46,1
105767,0.6,1
105768,0.99,1
105769,0.53,1
105770,0.33,1
105771,0.23,0
105772,0.67,1
105773,0.54,1
105774,0.58,1
105775,0.79,1
105776,0.2,0
105777,0.62,1
105778,0.65,1
105779,0.39,1
105780,0.74,1
105781,0.81,1
105782,0.69,1
105783,0.58,1
105784,0.94,1
105785,0.29,1
105786,0.81,1
105787,0.88,1
105788,0.72,1
105789,0.2,0
105790,0.61,1
105791,0.76,1
105792,0.9,1
105793,0.61,1
105794,0.86,1
105795,0.73,1
105796,0.59,1
105797,0.93,1
105798,0.67,1
105799,0.28,1
105800,0.37,1
105801,0.53,1
105802,0.58,1
105803,0.88,1
105804,0.59,1
105805,0.08,0
105806,0.28,1
105807,0.62,1
105808,0.83,1
105809,0.58,1
105810,0.96,1
105811,0.74,1
105812,0.75,1
105813,0.74,1
105814,0.21,0
105815,1.0,1
105816,0.18,0
105817,0.54,1
105818,0.87,1
105819,0.34,1
105820,0.99,1
105821,0.56,1
105822,0.62,1
105823,0.57,1
105824,0.85,1
105825,0.86,1
105826,0.98,1
105827,0.7,1
105828,0.37,1
105829,0.48,1
105830,0.82,1
105831,0.87,1
105832,0.41,1
105833,0.81,1
105834,0.52,1
105835,0.59,1
105836,0.73,1
105837,0.54,1
105838,0.03,0
105839,0.36,1
105840,0.89,1
105841,0.7,1
105842,0.91,1
105843,0.55,1
105844,0.45,1
105845,0.53,1
105846,0.83,1
105847,0.33,1
105848,0.45,1
105849,0.67,1
105850,0.91,1
105851,0.71,1
105852,0.91,1
105853,0.45,1
105854,0.99,1
105855,0.29,1
105856,0.44,1
105857,0.21,0
105858,0.48,1
105859,0.68,1
105860,0.98,1
105861,0.99,1
105862,0.95,1
105863,0.58,1
105864,0.78,1
105865,0.53,1
105866,0.48,1
105867,0.79,1
105868,0.33,1
105869,0.81,1
105870,0.41,1
105871,0.74,1
105872,0.54,1
105873,0.61,1
105874,0.91,1
105875,0.27,1
105876,0.34,1
105877,0.59,1
105878,0.76,1
105879,0.91,1
105880,0.46,1
105881,0.78,1
105882,1.0,1
105883,0.62,1
105884,0.69,1
105885,0.54,1
105886,0.94,1
105887,0.65,1
105888,0.98,1
105889,0.12,0
105890,0.69,1
105891,0.64,1
105892,0.86,1
105893,0.39,1
105894,0.58,1
105895,0.86,1
105896,0.83,1
105897,0.62,1
105898,0.29,1
105899,0.52,1
105900,0.88,1
105901,0.83,1
105902,0.57,1
105903,0.49,1
105904,0.87,1
105905,0.86,1
105906,0.71,1
105907,0.66,1
105908,0.92,1
105909,0.96,1
105910,0.43,1
105911,0.78,1
105912,0.92,1
105913,0.32,1
105914,0.74,1
105915,0.65,1
105916,0.8,1
105917,0.43,1
105918,0.59,1
105919,0.66,1
105920,0.23,0
105921,0.58,1
105922,0.92,1
105923,0.27,1
105924,0.56,1
105925,0.54,1
105926,0.92,1
105927,0.71,1
105928,0.72,1
105929,0.65,1
105930,0.73,1
105931,0.99,1
105932,0.77,1
105933,0.63,1
105934,0.65,1
105935,0.57,1
105936,0.86,1
105937,0.44,1
105938,0.77,1
105939,0.68,1
105940,0.87,1
105941,0.6,1
105942,0.85,1
105943,0.71,1
105944,0.88,1
105945,0.59,1
105946,0.17,0
105947,0.59,1
105948,0.49,1
105949,0.65,1
105950,0.88,1
105951,0.85,1
105952,0.72,1
105953,0.4,1
105954,0.9,1
105955,0.52,1
105956,0.84,1
105957,0.36,1
105958,0.63,1
105959,0.26,1
105960,0.97,1
105961,0.85,1
105962,0.43,1
105963,0.9,1
105964,0.79,1
105965,0.88,1
105966,0.16,0
105967,0.77,1
105968,0.79,1
105969,0.68,1
105970,0.65,1
105971,0.27,1
105972,0.98,1
105973,0.77,1
105974,0.92,1
105975,0.33,1
105976,0.88,1
105977,0.82,1
105978,0.42,1
105979,0.51,1
105980,0.41,1
105981,0.42,1
105982,0.98,1
105983,0.58,1
105984,0.85,1
105985,0.9,1
105986,0.62,1
105987,0.72,1
105988,0.5,1
105989,0.76,1
105990,0.71,1
105991,0.46,1
105992,0.45,1
105993,0.94,1
105994,0.41,1
105995,0.64,1
105996,0.46,1
105997,0.59,1
105998,0.54,1
105999,0.85,1
106000,0.42,1
106001,0.54,1
106002,0.95,1
106003,0.24,0
106004,0.52,1
106005,0.87,1
106006,0.43,1
106007,0.95,1
106008,0.57,1
106009,0.52,1
106010,0.85,1
106011,0.48,1
106012,0.73,1
106013,0.51,1
106014,0.56,1
106015,0.55,1
106016,0.5,1
106017,0.93,1
106018,0.92,1
106019,0.5,1
106020,0.88,1
106021,0.81,1
106022,0.67,1
106023,0.99,1
106024,0.62,1
106025,0.69,1
106026,0.19,0
106027,0.85,1
106028,0.95,1
106029,0.47,1
106030,0.86,1
106031,0.57,1
106032,0.21,0
106033,0.8,1
106034,0.56,1
106035,0.69,1
106036,0.62,1
106037,0.66,1
106038,0.31,1
106039,0.47,1
106040,0.78,1
106041,0.95,1
106042,0.38,1
106043,0.9,1
106044,0.46,1
106045,0.41,1
106046,0.87,1
106047,0.58,1
106048,0.79,1
106049,0.41,1
106050,0.46,1
106051,0.78,1
106052,0.37,1
106053,0.93,1
106054,0.82,1
106055,0.36,1
106056,0.84,1
106057,0.77,1
106058,0.81,1
106059,0.45,1
106060,0.48,1
106061,0.43,1
106062,0.49,1
106063,0.98,1
106064,0.99,1
106065,0.82,1
106066,0.53,1
106067,0.88,1
106068,0.6,1
106069,0.94,1
106070,0.77,1
106071,0.84,1
106072,0.84,1
106073,0.59,1
106074,0.74,1
106075,0.86,1
106076,0.58,1
106077,0.83,1
106078,0.49,1
106079,0.31,1
106080,0.9,1
106081,0.8,1
106082,0.53,1
106083,0.74,1
106084,0.84,1
106085,0.87,1
106086,0.77,1
106087,0.39,1
106088,0.59,1
106089,0.66,1
106090,0.69,1
106091,0.76,1
106092,0.79,1
106093,0.57,1
106094,0.76,1
106095,0.95,1
106096,0.94,1
106097,0.7,1
106098,0.9,1
106099,0.96,1
106100,0.47,1
106101,0.97,1
106102,0.93,1
106103,0.76,1
106104,0.44,1
106105,0.64,1
106106,0.54,1
106107,0.79,1
106108,0.67,1
106109,0.62,1
106110,0.74,1
106111,0.89,1
106112,0.93,1
106113,0.47,1
106114,0.74,1
106115,0.67,1
106116,0.94,1
106117,0.85,1
106118,0.17,0
106119,0.8,1
106120,0.91,1
106121,0.85,1
106122,0.84,1
106123,0.25,0
106124,0.42,1
106125,0.87,1
106126,0.29,1
106127,0.08,0
106128,0.82,1
106129,0.68,1
106130,0.73,1
106131,0.99,1
106132,0.74,1
106133,0.26,1
106134,0.72,1
106135,0.63,1
106136,0.93,1
106137,0.86,1
106138,0.42,1
106139,0.33,1
106140,0.58,1
106141,0.54,1
106142,0.38,1
106143,0.99,1
106144,0.34,1
106145,0.67,1
106146,0.78,1
106147,0.28,1
106148,0.93,1
106149,0.86,1
106150,0.7,1
106151,0.52,1
106152,0.8,1
106153,0.91,1
106154,0.39,1
106155,0.68,1
106156,0.92,1
106157,0.89,1
106158,0.67,1
106159,0.78,1
106160,0.81,1
106161,0.88,1
106162,0.54,1
106163,0.24,0
106164,0.77,1
106165,0.79,1
106166,0.73,1
106167,0.95,1
106168,0.45,1
106169,0.66,1
106170,0.61,1
106171,0.76,1
106172,0.62,1
106173,0.86,1
106174,0.21,0
106175,0.44,1
106176,0.81,1
106177,0.59,1
106178,0.3,1
106179,0.81,1
106180,0.49,1
106181,0.56,1
106182,0.79,1
106183,0.32,1
106184,0.72,1
106185,0.72,1
106186,0.72,1
106187,0.82,1
106188,0.77,1
106189,0.11,0
106190,0.69,1
106191,0.95,1
106192,0.3,1
106193,0.61,1
106194,0.5,1
106195,0.38,1
106196,0.26,1
106197,0.68,1
106198,0.62,1
106199,0.89,1
106200,0.71,1
106201,0.67,1
106202,0.68,1
106203,0.04,0
106204,0.39,1
106205,0.79,1
106206,0.95,1
106207,0.61,1
106208,0.72,1
106209,0.95,1
106210,0.83,1
106211,0.93,1
106212,0.47,1
106213,0.89,1
106214,0.99,1
